instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingPersID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese,diocese_reg
﻿bal.md.0074,﻿church,﻿Mountain Church,English,,﻿near Emmittsburg,,,﻿Frederick County,,﻿Emmitsburg,﻿MD,﻿MD,39.6808896864661,-77.3543071502336,,,,,,﻿geo_flaut_901,﻿Rev.,﻿Geo. Flaut,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0067,﻿church,not recorded,English,,,,﻿Charles County,﻿Charles County,﻿Newport,﻿Newport,﻿MD,﻿MD,38.433772665335106,-76.909755163362,,,,﻿2d and 4th Sunday,,﻿phi_a_sacchi_901,﻿Rev.,﻿Philip A. Sacchi,,,﻿Dw. at S Thomas's Manor,,,,1837,﻿Baltimore,Baltimore
﻿wil.de.0018,﻿church,not recorded,English,,,﻿Eastern Shore of Maryland,,﻿Queene Anne's County,﻿Queen's Town,﻿Queenstown,﻿MD,﻿MD,38.9777056999489,-76.13343743915921,,,,,,﻿tho_d_monnelly_901,﻿Rev.,﻿Thos. D. Monnelly,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.9002,﻿chapel,﻿Queen's Chapel,English,,﻿Near Washington,,,,﻿Washington,﻿Washington,﻿MD,﻿DC,38.925281228631604,-76.97767439547059,,,,,,,,,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.9003,﻿church,not recorded,English,,,,,,﻿Rock Creek,﻿Washington,﻿MD,﻿DC,38.966924675079,-77.0449019706719,,,,﻿every 3 weeks,,﻿sil_piot_901,﻿Rev.,﻿Sil. Piot,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0088,﻿church,not recorded,English,,,,,﻿Montgomery County,﻿Rockville,﻿Rockville,﻿MD,﻿MD,39.081860074450496,-77.1445311448158,,,,﻿every 3 weeks,,﻿sil_piot_901,﻿Rev.,﻿Sil. Piot,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0102,﻿church,﻿Sacred Heart Church,English,,,,﻿St. Mary's County,﻿St. Mary's County,,,﻿MD,﻿MD,39.081860074450496,-77.1445311448158,,,,,,﻿p_havermans_901,﻿Rev.,﻿P. Havermans,,,﻿Dw. at Newtown,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0097,﻿church,﻿St. Aloysius,English,,﻿near Leonardtown,,﻿St. Mary's County,﻿St. Mary's County,﻿Leonardtown,﻿Leonardtown,﻿MD,﻿MD,38.294514441844605,-76.635398466934,,,﻿attended from Newtown,,,,,,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0093,﻿church,not recorded,English,,,,﻿St. Mary's County,﻿St. Mary's County,﻿St. Inigoes,﻿St. Inigoes,﻿MD,﻿MD,38.1498426225578,-76.42361732240259,,,,,,﻿jos_carbery_901,﻿Rev.,﻿Joseph Carbery,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0093,﻿church,not recorded,English,,,,﻿St. Mary's County,﻿St. Mary's County,﻿St. Inigoes,﻿St. Inigoes,﻿MD,,38.1498426225578,-76.42361732240259,,,,,,﻿fid_grivel_901,﻿Rev.,﻿Fidelis Grivel,,,,,,,1837,﻿Baltimore,Baltimore
