instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingPersID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese,diocese_reg
﻿har.ct.0099,﻿church,﻿St. John's,English,,,,,﻿New Haven County,﻿New Haven,﻿New Haven,﻿CT,,41.316120899999994,-72.91676319999999,,,,,,﻿jno_smith_001,﻿Rev.,﻿John Smith,,﻿Pastor,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0099,﻿church,﻿St. John's,English,,,,,﻿New Haven County,﻿New Haven,﻿New Haven,﻿CT,,41.316120899999994,-72.91676319999999,,,,,,﻿jos_obrien_001,﻿Rev.,﻿Joseph O'Brien,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0101,﻿church,not recorded,English,,,,,﻿Fairfield County,﻿New Fairfield,﻿New Fairfield,﻿CT,,41.466099299999996,-73.48564609999998,﻿har.ct.0055,,﻿attended from Danbury,,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0102,﻿church,not recorded,English,﻿church not dedicated,,,,﻿Litchfield County,﻿New Milford,﻿New Milford,﻿CT,,41.58107570000001,-73.4115292,﻿har.ct.0103,,﻿attended from Newtown,,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0103,﻿church,﻿St. Rose of Lima,English,,,,,﻿Fairfield County,﻿Newtown,﻿Newtown,﻿CT,,41.4155712,-73.2977557,,,,,,﻿jam_daly_002,﻿Rev.,﻿James Daly,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0104,﻿church,not recorded,English,﻿church not dedicated,,,,﻿Litchfield County,﻿Norfolk,﻿Norfolk,﻿CT,,41.9945064,-73.2015656,﻿har.ct.0140,,﻿attended from Winsted,﻿once a month,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0106,﻿church,not recorded,English,,,,,﻿Litchfield County,﻿North Canaan,﻿North Canaan,﻿CT,,42.0241794,-73.3240842,﻿har.ct.0059,,﻿attended from Falls Village,﻿once a month,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0107,﻿church,﻿St. Mary's,English,,,,,﻿Fairfield County,﻿Norwalk,﻿Norwalk,﻿CT,,41.117744,-73.4081575,,,,,,﻿pet_a_smith_001,﻿Rev.,﻿P. A. Smith,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0108,﻿church,﻿St. Mary's,English,,,,,﻿New London County,﻿Norwich,﻿Norwich,﻿CT,,41.529753799999995,-72.0599165,,,,,,﻿dan_kelly_001,﻿Rev.,﻿Daniel Kelly,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0110,﻿church,not recorded,English,,,,,﻿Hartford County,﻿Plainville,﻿Plainville,﻿CT,,41.67574570000001,-72.8633635,﻿har.ct.0093,,﻿attended from New Britain,﻿once a month,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0111,﻿church,not recorded,English,,,,,﻿Litchfield County,﻿Plymouth,﻿Plymouth,﻿CT,,41.672041799999995,-73.0528853,﻿har.ct.0133,,﻿attended from Waterbury,,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0113,﻿church,not recorded,English,,,,,﻿Hartford County,﻿Poquonock,﻿Poquonock,﻿CT,,41.9048851,-72.67904909999999,﻿har.ct.0142,,﻿attended from Windsor Locks,﻿twice a month,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0114,﻿church,not recorded,English,﻿church not dedicated,,,,﻿Windham County,﻿Putnam,﻿Putnam,﻿CT,,41.9046012,-71.8689917,﻿har.ct.0022,,﻿attended from Harrisville,﻿Mass every second Sunday,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0116,﻿church,not recorded,English,,,,,﻿Fairfield County,﻿Redding Ridge,﻿Redding,﻿CT,,41.304539899999995,-73.392898,﻿har.ct.0055,,﻿attended from Danbury,,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0117,﻿church,not recorded,English,,,,,﻿Fairfield County,﻿Ridgefield,﻿Ridgefield,﻿CT,,41.2840635,-73.4975412,﻿har.ct.0055,,﻿attended from Danbury,,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0118,﻿church,﻿St. Bernard's,English,,,,,﻿Tolland County,﻿Rockville,﻿Rockville,﻿CT,,41.868512100000004,-72.446764,,,,,,﻿h_j_oreilly_001,﻿Rev.,﻿Hugh J. O'Reilly,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0119,﻿church,not recorded,English,,,,,﻿Middlesex County,﻿Saybrook,﻿Old Saybrook,﻿CT,,41.2960159,-72.38453009999999,﻿har.ct.0043,,﻿attended from Branford,,,,,,,,,,,,1864,﻿Hartford,Hartford
