instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese
﻿pit.pa.9008,﻿church,﻿St. Nich. Tol.,English,﻿every two months,,,,,﻿Red-bank,﻿Redbank Township,﻿PA,,40.3300480434518,-75.9285936913626,,,,,,﻿Rev.,﻿P. Rafferty,,,,,,,1837,Philadelphia
﻿scr.pa.0081,﻿church,﻿St. Augustine,English,﻿once a month,,,,﻿Susquehanna County,﻿Silver Lake,﻿Brackney,﻿PA,﻿PA,41.965040277027,-75.953881025411,,,,,,﻿Rev.,﻿H. Fitzsimmons,,,,,,,1837,Philadelphia
﻿scr.pa.0081,﻿church,﻿St. Michael's,English,﻿once a month,﻿near Shippenville,,,﻿Susquehanna County,﻿Silver Lake,﻿Brackney,﻿PA,,41.965040277027,-75.953881025411,,,,,,,,,,﻿Vacant,,,,1837,Philadelphia
﻿phi.pa.0129,﻿church,﻿St. Jerom's,English,﻿monthly,,,,,﻿Tamaqua,,﻿PA,,40.7973112,-75.9693707,,,,,,﻿Rev.,﻿A. Wainwright,,,,,,,1837,Philadelphia
﻿phi.pa.0129,﻿church,﻿St. Andrew,English,﻿once a month,,,﻿Franklin County,,﻿Waynesburg,,﻿PA,,40.7973112,-75.9693707,,,,,,﻿Rev.,﻿Thomas Heyden,,,,,,,1837,Philadelphia
﻿pit.pa.0101,﻿church,not recorded,English,﻿Church not dedicated,,,﻿Green County,﻿Greene County,﻿Waynesburg,﻿Waynesburg,﻿PA,﻿PA,39.8962136127732,-80.18363432220079,,,,,,,,,,﻿Vacant,,,,1837,Philadelphia
﻿phi.pa.0070,﻿church,﻿Christ Church,English,﻿once a month,,,,﻿Chester County,﻿West-Chester,﻿West Chester,﻿PA,﻿PA,39.959284518666,-75.60872374727221,,,,,,﻿Rev.,﻿R. Waters,,,﻿Dw. at Philadelphia,,,,1837,Philadelphia
﻿pit.pa.0106,﻿church,﻿St. Vincent of Paul,English,﻿twice a month,,,,,﻿Youngstown,,﻿PA,,39.959284518666,-75.60872374727221,,,,,,﻿Rev.,﻿J. A. Stillinger,,,,,,,1837,Philadelphia
﻿wil.de.0001,﻿church,﻿St. Peter's,English,,,,,﻿New Castle County,﻿Wilmington,﻿Wilmington,﻿DE,﻿DE,39.744655,-75.54839090000002,,,,,,﻿Rev.,﻿Patrick Kenny,,,,,,,1837,Philadelphia
﻿wil.de.0001,﻿church,﻿St. Peter's,English,,,,,﻿New Castle County,﻿Wilmington,﻿Wilmington,﻿DE,,39.744655,-75.54839090000002,,,,,,﻿Rev.,﻿Patrick Reilly,,,,,,,1837,Philadelphia
﻿wil.de.0006,﻿church,﻿St. Mary's,English,﻿twice a month,,,,﻿New Castle County,﻿Coffee Run,﻿Hockessin,﻿DE,﻿DE,39.7690811,-75.6616973,,,,,,﻿Rev.,﻿P. Kenny,,,,,,,1837,Philadelphia
﻿wil.de.0007,﻿church,﻿St. Peter's,English,﻿once a month,,,,﻿New Castle County,﻿New Castle,﻿New Castle,﻿DE,﻿DE,39.6625154,-75.5646843,,,,,,﻿Rev.,﻿Patrick Reilly,,,,,,,1837,Philadelphia
﻿new.nj.9000,﻿church,﻿B. V. of the Assumption,English,﻿monthly,,,,﻿Atlantic County,﻿Pleasant Mills,﻿Mullica Township,﻿NJ,﻿NJ,39.6381602362355,-74.6465686167158,,,,,,﻿Rev.,﻿R. Waters,,,,,,,1837,Philadelphia
﻿new.nj.0102,﻿church,﻿St. John the Baptist,English,﻿twice a month,,,,﻿Mercer County,﻿Trenton,﻿Trenton,﻿NJ,﻿NJ,40.199086253341896,-74.7582005041814,,,,,,﻿Rev.,﻿Richard Waters,,,,,,,1837,Philadelphia
﻿new.nj.0102,﻿seminary,﻿Theological Seminary,English,﻿twice a month,,,,﻿Mercer County,﻿Philadelphia,﻿Trenton,﻿PA,,40.199086253341896,-74.7582005041814,,,,,,﻿Rev.,﻿Peter R. Kenrick,,,,﻿students,﻿average number of students - 8,,1837,Philadelphia
﻿new.nj.0102,﻿boarding academy,﻿St. Peter's Boarding Academy,English,﻿twice a month,,,,﻿Mercer County,﻿Wilmington,﻿Trenton,﻿DE,,40.199086253341896,-74.7582005041814,,,,,,,,,,,﻿sisters,﻿3 sisters,﻿Sisters of Charity,1837,Philadelphia
﻿new.nj.0102,﻿day school,﻿St. Peter's Day School,English,﻿twice a month,,,,﻿Mercer County,﻿Wilmington,﻿Trenton,﻿DE,,40.199086253341896,-74.7582005041814,,,,,,,,,,,﻿sisters,﻿3 sisters,﻿Sisters of Charity,1837,Philadelphia
﻿new.nj.0102,﻿asylum,﻿St. Joseph's Asylum,English,﻿twice a month,,,,﻿Mercer County,﻿Philadelphia,﻿Trenton,﻿PA,,40.199086253341896,-74.7582005041814,,,,,,,,,,,﻿sisters,﻿5 sisters,﻿Sisters of Charity,1837,Philadelphia
﻿new.nj.0102,﻿asylum,﻿St. John's Asylum,English,﻿twice a month,,,,﻿Mercer County,﻿Philadelphia,﻿Trenton,﻿PA,,40.199086253341896,-74.7582005041814,,,,,,,,,,,﻿sisters,﻿7 sisters,﻿Sisters of Charity,1837,Philadelphia
﻿new.nj.0102,﻿day school,﻿St. John's Day School,English,﻿twice a month,,,,﻿Mercer County,﻿Philadelphia,﻿Trenton,﻿PA,,40.199086253341896,-74.7582005041814,,,,,,,,,,,﻿sisters,﻿7 sisters,﻿Sisters of Charity,1837,Philadelphia
﻿new.nj.0102,﻿school,﻿Sacred Heart School,English,﻿twice a month,,,,﻿Mercer County,﻿Philadelphia,﻿Trenton,﻿PA,,40.199086253341896,-74.7582005041814,,,,,,,,,,,﻿sisters,﻿4 sisters,﻿Sisters of Charity,1837,Philadelphia
﻿new.nj.0102,﻿school,﻿St. Mary's Free School,English,﻿twice a month,,,,﻿Mercer County,﻿Philadelphia,﻿Trenton,﻿PA,,40.199086253341896,-74.7582005041814,,,,,,,,,,,﻿sisters,﻿3 sisters,﻿Sisters of Charity,1837,Philadelphia
﻿new.nj.0102,﻿school,﻿St. Michael's Free School,English,﻿twice a month,,,,﻿Mercer County,﻿Philadelphia,﻿Trenton,﻿PA,,40.199086253341896,-74.7582005041814,,,,,,,,,,,﻿sisters,﻿3 sisters,﻿Sisters of Charity,1837,Philadelphia
﻿new.nj.0102,﻿school,﻿St. Michael's Free School,English,﻿twice a month,,,,﻿Mercer County,﻿Pittsburg,﻿Trenton,﻿PA,,40.199086253341896,-74.7582005041814,,,,,,,,,,,﻿sisters,﻿4 sisters,﻿Sisters of Charity,1837,Philadelphia
﻿new.nj.0102,﻿?,﻿St. John's Baptist,English,﻿twice a month,﻿McSherrystown,,,﻿Mercer County,﻿Conew.,﻿Trenton,﻿PA,,40.199086253341896,-74.7582005041814,,,,,,,,,,,﻿sisters,﻿2 sisters,﻿Sisters of Charity,1837,Philadelphia
﻿new.nj.0102,﻿school,﻿St. John's Baptist,English,﻿twice a month,﻿McSherrystown,,,﻿Mercer County,﻿Pottsville,﻿Trenton,﻿PA,,40.199086253341896,-74.7582005041814,,,,,,,,,,,﻿sisters,﻿2 sisters,﻿Sisters of Charity,1837,Philadelphia
