instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese
﻿stl.mo.9006,﻿seminary,﻿St. Mary's Seminary,English,﻿Diocesan Clerical Seminary,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,﻿MO,37.7270239241326,-89.8898409852915,,,,,,﻿Very Rev.,﻿J.B. Tornatore,,﻿Superiour,,,,"﻿under the care of the Priests of the Congregation of the Mission instituted by St. Vincent of Paul, commonly called Lazarists",1834,Bardstown
﻿lou.kt.0118,﻿academy,﻿Female Academy of Nazareth,English,,﻿Nazareth (community),,,﻿Nelson County,﻿Bardstown,﻿Bardstown,﻿KY,﻿KY,37.851318526742894,-85.4734954999892,,,,,,﻿Right Rev.,﻿David,,﻿Bishop,,,,﻿Conducted by the Sisters of Charity,1834,Bardstown
﻿lou.kt.0118,﻿academy,﻿Female Academy of Nazareth,English,,﻿Nazareth (community),,,﻿Nelson County,﻿Bardstown,﻿Bardstown,﻿KY,,37.851318526742894,-85.4734954999892,,,,,,,,,﻿Mother Superiour,,,,﻿Conducted by the Sisters of Charity,1834,Bardstown
﻿lou.kt.0134,﻿academy,﻿Female Academy of Loretto,English,,,,﻿Washington County,﻿Marion County,﻿Loretto,﻿Nerinx,﻿KY,﻿KY,37.659635793501295,-85.39593266604771,,,,,,﻿Rev. Dr.,﻿Flaget,,﻿Bishop of Bardstown,,,,"﻿under the direction of the Sisters of ""Mary at the Foot of the Cross""",1834,Bardstown
﻿lou.kt.0134,﻿academy,﻿Female Academy of Loretto,English,,,,﻿Washington County,﻿Marion County,﻿Loretto,﻿Nerinx,﻿KY,,37.659635793501295,-85.39593266604771,,,,,,﻿Rev. Mr.,﻿Chabrat,,,,,,"﻿under the direction of the Sisters of ""Mary at the Foot of the Cross""",1834,Bardstown
﻿lou.kt.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,﻿KY,37.7101336946898,-85.25986873075459,,,,,,,,,,,,,﻿under the direction of the Nuns of St. Dominick,1834,Bardstown
﻿lou.kt.9012,﻿convent,﻿Convent of Holy Mary,English,﻿a branch establishment,,,﻿Washington County,﻿Marion County,﻿Loretto,﻿Nerinx,﻿KY,﻿KY,37.659635793501295,-85.39593266604771,,,,,,,,,,,,,,1834,Bardstown
﻿lou.kt.9013,﻿convent,﻿Convent of Gethsemani,English,,,,,﻿Nelson County,,﻿Trappist,﻿KY,﻿KY,37.6645303455302,-85.52900422592809,,,,,,,,,,,,,,1834,Bardstown
﻿vinc.in.9000,﻿convent,﻿St. Clare's Convent,English,,,,,,﻿Vincennes,,﻿IN,,37.6645303455302,-85.52900422592809,,,,,,,,,,,,,﻿manage[d] and govern[ed] [by] Sisters of Charity,1834,Bardstown
﻿vinc.in.9000,﻿school,﻿St. Clare's Convent,English,,,,,,﻿Kaskaskias,,﻿IL,,37.6645303455302,-85.52900422592809,,,,,,,,,,,,,﻿conducted by the Ladies of the Visitation,1834,Bardstown
