instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese,diocese_reg
﻿for.in.0051,﻿church,﻿St. Joseph's,English,,,,﻿Allen County,﻿Allen County,﻿Hesse Cassel,﻿Hessen Cassel,﻿IN,,﻿#REF!,﻿#REF!,,,,,﻿wil_woeste_001,﻿Rev.,﻿William Woeste,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0052,﻿church,not recorded,English,,,,﻿Porter County,﻿Lake County,﻿Hobart,﻿Hobart,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0146,﻿attended from Valparaiso,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0054,﻿church,﻿SS. Peter and Paul's,English,,,,﻿Huntington County,﻿Huntington County,﻿Huntington,﻿Huntington,﻿IN,,﻿#REF!,﻿#REF!,,,,,﻿jac_meyer_001,﻿Rev.,﻿Jacob Meyer,,﻿Pastor,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0056,﻿church,not recorded,English,,,,﻿Grant County,﻿Grant County,﻿Jonesboro,﻿Jonesboro,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0079,﻿attended from Lagro,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0055,﻿church,not recorded,English,,,,﻿Warren County,﻿Warren County,﻿Independence,﻿Independence,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0006,﻿attended from Attica,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0058,﻿church,﻿St. Patrick's,English,,,,﻿Howard County,﻿Howard County,﻿Kokomo,﻿Kokomo,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0109,﻿attended from Peru,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0059,﻿church,﻿St. Joseph's,English,,,,﻿Newton County,﻿Newton County,﻿Kent,﻿Kentland,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0108,﻿attended from Oxford,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0060,﻿church,﻿Immaculate Conception,English,,,,﻿Noble County,﻿Noble County,﻿Kendallville,﻿Kendallville,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0007,﻿attended from Avilla,﻿twice a month,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0062,﻿church,﻿St. Mary's,English,,,,﻿Tippecanoe County,﻿Tippecanoe County,﻿Lafayette,﻿Lafayette,﻿IN,,﻿#REF!,﻿#REF!,,,,,﻿geo_a_hamilton_001,﻿Rev.,﻿Geo. A. Hamilton,,﻿Pastor,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0062,﻿church,﻿St. Mary's,English,,,,﻿Tippecanoe County,﻿Tippecanoe County,﻿Lafayette,﻿Lafayette,﻿IN,,﻿#REF!,﻿#REF!,,,,,﻿den_byrne_001,﻿Rev.,﻿Dennis Byrne,,,,,,,1867,﻿FortWayne,FortWayne
