instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese,diocese_reg
﻿boi.id.0006,﻿church,not recorded,English,,﻿on Owhyee River,,,,﻿Ruby City,,,,﻿#REF!,﻿#REF!,,﻿attended from St. Thomas & St. Joseph,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿boi.id.0007,﻿church,not recorded,English,,﻿on Owhyee River,,,,﻿Silver City,﻿Silver City,,﻿ID,﻿#REF!,﻿#REF!,,﻿attended from St. Thomas & St. Joseph,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿boi.id.0008,﻿church,not recorded,English,,﻿on Owhyee River,,,,﻿Bonneville,,,,﻿#REF!,﻿#REF!,,﻿attended from St. Thomas & St. Joseph,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿boi.id.0009,﻿church,not recorded,English,,﻿on Grand Bend River,,,,﻿La Grande,,,,﻿#REF!,﻿#REF!,,﻿attended from St. Thomas & St. Joseph,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿boi.id.0010,﻿church,not recorded,English,,﻿on Salem River,,,,﻿Florence,﻿Florence,,﻿ID,﻿#REF!,﻿#REF!,,﻿attended from St. Thomas & St. Joseph,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿boi.id.0011,﻿church,not recorded,English,,﻿on Salem River,,,,﻿Warren,﻿Warren,,﻿ID,﻿#REF!,﻿#REF!,,﻿attended from St. Thomas & St. Joseph,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0072,﻿academy,﻿St. Mary's Academy,English,﻿for young ladies,,,,,﻿Portland,﻿Portland,﻿OR,,﻿#REF!,﻿#REF!,,,,,,﻿Rev. Mother,﻿Veronica,,﻿Superior,,﻿sister,﻿39 Sisters of the Holy Names of Jesus and Mary,,1868,﻿OregonCity,OregonCity
﻿ore.or.0073,﻿school,﻿City Parochial,English,﻿for little girls,,,,,﻿Portland,﻿Portland,﻿OR,,﻿#REF!,﻿#REF!,,,,,,,﻿By the Sisters of the Holy Names of Jesus and Mary,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0074,﻿academy,﻿St. Mary's Academy,English,,,,,,﻿Salem,﻿Salem,﻿OR,,﻿#REF!,﻿#REF!,,,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0075,﻿academy,﻿St. Mary's Academy,English,,,,,,﻿Dalles City,﻿The Dalles,﻿OR,,﻿#REF!,﻿#REF!,,,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0076,﻿academy,﻿St. Mary's Academy,English,,,,,,﻿St. Paul,﻿St. Paul,﻿OR,,45.2125659,-122.9750977,,,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0077,﻿academy,﻿St. Mary's Academy,English,,,,,,﻿Oregon City,﻿Oregon City,﻿OR,,﻿#REF!,﻿#REF!,,,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0078,﻿academy,not recorded,English,﻿for boys,,,,,﻿Portland,﻿Portland,﻿OR,,﻿#REF!,﻿#REF!,,,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0079,﻿school,not recorded,English,﻿for boys,,,,,﻿St. Paul,﻿St. Paul,﻿OR,,﻿#REF!,﻿#REF!,,,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
﻿ore.or.0080,﻿school,not recorded,English,﻿for boys,,,,,﻿St. Louis,﻿St. Louis,﻿OR,,﻿#REF!,﻿#REF!,,,,,,,,,,,,,,1868,﻿OregonCity,OregonCity
